Customer_ID,Store_ID,Transaction_Amount,Basket_Size,Visit_Day,Customer_Age
15131,S004,91.33,2,Thu,23
15132,S002,80.8,7,Wed,26
15133,S002,80.74,4,Sun,42
15134,S001,117.25,9,Tue,52
15135,S002,52.03,6,Fri,30
15136,S002,46.28,8,Mon,53
15137,S001,68.05,3,Mon,36
15138,S003,47.01,8,Mon,19
15139,S002,91.81,5,Mon,29
15140,S002,56.77,8,Tue,37
15141,S002,83.78,4,Thu,20
15142,S004,41.24,7,Tue,30
15143,S003,70.61,3,Mon,54
15144,S002,102.98,4,Thu,66
15145,S003,62.18,2,Fri,60
15146,S003,71.15,5,Tue,33
15147,S001,69.69,5,Mon,22
15148,S004,76.72,2,Mon,69
15149,S003,79.93,9,Fri,30
15150,S002,80.04,2,Mon,34
15151,S001,133.15,7,Sat,55
15152,S001,45.23,5,Fri,57
15153,S003,88.78,8,Fri,63
15154,S001,83.91,4,Sun,36
15155,S002,87.39,4,Thu,35
15156,S002,73.07,4,Mon,64
15157,S003,97.88,4,Tue,26
15158,S003,77.9,13,Tue,35
15159,S004,63.52,6,Wed,37
15160,S004,76.03,4,Wed,54
15161,S002,131.22,7,Tue,31
15162,S001,80.0,3,Sun,39
15163,S002,54.66,4,Fri,45
15164,S004,75.92,5,Sun,65
15165,S003,85.01,4,Wed,56
15166,S002,99.49,4,Fri,18
15167,S003,63.81,4,Tue,57
15168,S001,105.47,8,Mon,37
15169,S002,63.29,5,Fri,67
15170,S003,91.93,6,Fri,37
15171,S001,72.87,4,Wed,61
15172,S004,90.4,5,Sat,22
15173,S002,90.02,9,Wed,53
15174,S004,63.79,5,Fri,25
15175,S004,39.79,5,Mon,62
15176,S002,83.74,9,Fri,20
15177,S002,81.04,5,Wed,22
15178,S001,77.93,1,Sat,68
15179,S004,87.2,4,Sun,46
15180,S003,106.04,5,Sat,39
15181,S004,75.24,5,Tue,26
15182,S003,75.0,5,Wed,35
15183,S003,60.16,7,Sat,49
15184,S001,47.4,7,Fri,46
15185,S003,73.49,7,Sat,64
15186,S004,98.35,3,Fri,63
15187,S003,74.43,5,Mon,61
15188,S004,50.49,2,Fri,21
15189,S004,108.88,4,Tue,40
15190,S002,89.02,6,Fri,57
15191,S002,77.94,4,Fri,64
15192,S001,70.82,5,Wed,55
15193,S001,56.64,2,Wed,56
15194,S002,55.18,2,Wed,43
15195,S003,57.88,4,Wed,65
15196,S001,86.49,6,Sun,36
15197,S003,80.94,1,Mon,44
15198,S002,90.19,4,Mon,42
15199,S001,86.59,6,Mon,27
15200,S003,68.54,5,Thu,57
15201,S003,68.14,1,Thu,31
15202,S002,72.63,5,Mon,61
15203,S003,79.37,5,Mon,42
15204,S003,94.57,10,Thu,53
15205,S004,45.68,1,Mon,60
15206,S002,90.31,6,Sat,43
15207,S002,67.17,4,Sat,61
15208,S003,65.58,3,Sun,48
15209,S003,74.53,5,Fri,47
15210,S002,31.88,5,Mon,32
15211,S004,58.32,6,Sun,21
15212,S002,65.48,1,Sun,38
15213,S002,71.83,2,Thu,27
15214,S002,48.85,3,Wed,55
15215,S002,87.38,5,Mon,58
15216,S001,67.65,5,Mon,67
15217,S001,83.42,6,Mon,56
15218,S004,75.79,4,Sun,27
15219,S002,70.64,7,Thu,38
15220,S003,77.76,5,Mon,67
15221,S004,74.36,9,Tue,65
15222,S001,65.72,6,Sun,38
15223,S003,73.72,6,Fri,19
15224,S002,51.92,10,Thu,45
15225,S004,55.74,4,Thu,61
15226,S003,41.46,3,Mon,67
15227,S004,63.28,1,Sun,30
15228,S003,73.35,4,Thu,28
15229,S004,43.09,2,Wed,49
15230,S003,74.0,4,Mon,63
15231,S003,73.48,4,Mon,34
15232,S004,74.53,6,Wed,26
15233,S004,74.46,6,Tue,64
15234,S001,79.17,11,Mon,69
15235,S001,42.77,4,Thu,24
15236,S002,75.7,5,Fri,62
15237,S003,46.52,8,Fri,55
15238,S002,49.49,4,Wed,35
15239,S002,41.51,6,Fri,38
15240,S004,47.12,2,Wed,62
15241,S003,46.98,5,Mon,60
15242,S002,86.14,7,Mon,60
15243,S003,42.5,4,Tue,20
15244,S002,76.25,3,Sun,60
15245,S004,55.53,3,Mon,39
15246,S001,114.98,4,Wed,23
15247,S001,82.95,5,Mon,54
15248,S003,113.82,6,Thu,32
15249,S003,66.51,2,Mon,60
15250,S003,60.1,4,Thu,57
15251,S002,106.3,3,Sat,44
15252,S002,72.37,4,Tue,32
15253,S004,51.46,10,Wed,21
15254,S003,71.25,4,Sun,55
15255,S004,53.34,6,Sun,53
15256,S002,66.45,5,Mon,54
15257,S004,67.47,5,Fri,36
15258,S004,37.59,6,Fri,22
15259,S002,67.93,3,Tue,63
15260,S002,74.51,9,Sun,63
15261,S001,113.51,4,Mon,57
15262,S002,85.0,5,Mon,44
15263,S001,74.82,5,Mon,27
15264,S002,72.54,2,Mon,69
15265,S004,71.89,6,Sat,67
15266,S003,97.5,9,Wed,28
15267,S001,88.02,3,Thu,43
15268,S003,101.86,3,Mon,26
15269,S004,82.66,3,Mon,58
15270,S004,60.52,5,Mon,31
15271,S004,74.59,2,Wed,25
15272,S001,50.88,7,Fri,67
15273,S001,111.11,2,Sat,36
15274,S004,74.38,4,Tue,48
15275,S004,108.07,4,Fri,27
15276,S002,93.34,7,Tue,23
15277,S004,88.17,6,Mon,52
15278,S004,124.87,3,Tue,36
15279,S003,78.64,10,Wed,18
15280,S002,66.69,4,Wed,38
15281,S004,40.28,4,Fri,57
15282,S003,56.99,6,Fri,67
15283,S004,101.39,8,Sat,50
15284,S002,97.95,5,Wed,50
15285,S004,67.42,2,Sat,54
15286,S001,82.65,11,Tue,50
15287,S002,85.28,7,Tue,52
15288,S002,109.24,5,Sun,37
15289,S003,98.25,3,Wed,69
15290,S001,77.95,5,Tue,30
15291,S003,63.37,6,Sun,41
15292,S001,79.82,6,Thu,35
15293,S001,43.86,7,Wed,53
15294,S001,55.24,1,Tue,36
15295,S001,41.42,5,Fri,51
15296,S004,72.15,5,Tue,30
15297,S002,61.82,3,Mon,66
15298,S004,62.58,7,Tue,69
15299,S004,94.19,4,Thu,27
15300,S003,80.74,4,Tue,34
15301,S003,73.49,6,Fri,62
15302,S002,73.11,5,Tue,64
15303,S002,112.25,2,Sat,51
15304,S001,96.06,4,Wed,42
15305,S002,62.33,6,Tue,46
15306,S002,64.84,5,Wed,30
15307,S001,48.45,7,Sat,40
15308,S003,60.79,3,Fri,46
15309,S001,69.15,6,Thu,43
15310,S002,34.93,4,Fri,58
15311,S004,77.23,3,Sat,44
15312,S004,74.05,4,Fri,43
15313,S002,48.35,5,Wed,35
15314,S003,59.39,6,Sat,32
15315,S001,81.44,2,Mon,30
15316,S003,93.89,3,Sat,18
15317,S002,107.97,7,Sun,27
15318,S003,69.98,4,Tue,37
15319,S003,45.55,10,Thu,27
15320,S001,22.86,6,Tue,46
15321,S002,54.97,6,Wed,20
15322,S003,54.63,3,Fri,35
15323,S001,99.24,5,Wed,30
15324,S003,57.34,4,Tue,32
15325,S002,86.52,7,Tue,56
15326,S002,83.65,4,Sat,66
15327,S001,61.39,5,Wed,28
15328,S001,112.87,5,Sat,34
15329,S003,95.72,5,Sat,56
15330,S004,26.67,3,Wed,26
15331,S002,98.68,7,Thu,59
15332,S003,70.46,5,Thu,27
15333,S002,64.88,4,Sun,39
15334,S001,93.75,4,Thu,32
15335,S003,50.77,10,Thu,62
15336,S003,59.99,2,Thu,31
15337,S001,84.96,6,Sun,26
15338,S003,92.52,6,Wed,28
15339,S003,66.7,9,Fri,68
15340,S002,97.81,6,Thu,35
15341,S004,78.7,6,Sat,39
15342,S002,37.92,10,Wed,38
15343,S003,57.54,3,Thu,65
15344,S002,92.48,4,Sat,23
15345,S003,114.16,6,Thu,57
15346,S003,123.37,7,Wed,40
15347,S003,52.35,5,Tue,41
15348,S003,86.86,5,Wed,42
15349,S002,52.09,9,Wed,43
15350,S002,77.61,6,Thu,38
15351,S002,60.06,6,Sun,45
15352,S004,64.88,4,Sat,27
15353,S002,56.37,6,Wed,23
15354,S004,76.99,3,Sat,18
15355,S001,59.89,7,Mon,28
15356,S002,77.44,6,Tue,31
15357,S002,70.09,3,Sat,51
15358,S002,82.31,4,Thu,53
15359,S003,57.77,5,Tue,46
15360,S002,79.0,4,Mon,59
15361,S001,78.06,3,Wed,57
15362,S003,60.99,5,Tue,60
15363,S002,84.23,9,Sun,55
15364,S002,102.57,8,Sat,60
15365,S003,88.44,0,Tue,69
15366,S001,82.47,8,Sun,64
15367,S004,47.29,4,Tue,55
15368,S004,84.87,6,Tue,45
15369,S002,33.83,3,Tue,62
15370,S001,38.37,4,Thu,63
15371,S002,64.24,7,Tue,67
15372,S004,78.47,3,Fri,60
15373,S004,98.53,5,Sat,67
15374,S001,42.88,5,Wed,58
15375,S002,94.68,6,Thu,66
15376,S001,72.7,5,Mon,33
15377,S004,74.84,6,Sun,46
15378,S001,118.09,7,Sun,60
15379,S004,94.11,10,Sat,26
15380,S001,78.52,5,Wed,21
15381,S004,66.48,6,Mon,60
15382,S003,54.37,3,Sun,29
15383,S003,66.1,4,Sat,30
15384,S001,41.97,2,Tue,23
15385,S004,92.33,3,Thu,19
15386,S002,67.06,5,Mon,33
15387,S004,68.85,3,Sat,45
15388,S004,57.53,3,Mon,22
15389,S002,88.24,8,Sun,18
15390,S004,54.26,7,Mon,25
15391,S003,85.69,8,Thu,62
15392,S002,44.03,7,Mon,62
15393,S004,67.79,2,Sun,60
15394,S004,44.45,3,Wed,61
15395,S004,72.48,4,Wed,41
15396,S002,98.65,5,Sat,41
15397,S001,49.0,7,Thu,40
15398,S002,57.11,2,Sun,44
15399,S001,65.63,8,Fri,38
15400,S001,54.19,5,Thu,51
15401,S001,79.72,2,Sat,34
15402,S001,71.64,7,Tue,37
15403,S002,89.65,6,Sat,58
15404,S001,71.85,3,Sat,26
15405,S002,99.25,8,Thu,56
15406,S002,75.75,3,Sun,45
15407,S002,54.77,6,Tue,62
15408,S004,73.41,8,Mon,45
15409,S004,54.83,3,Wed,37
15410,S001,69.28,6,Thu,65
15411,S003,94.81,4,Fri,48
15412,S001,99.66,3,Tue,30
15413,S004,101.79,5,Wed,51
15414,S004,71.77,5,Fri,29
15415,S004,12.6,5,Sun,44
15416,S004,100.5,11,Fri,60
15417,S004,55.82,5,Fri,50
15418,S002,75.91,4,Sun,49
15419,S004,54.69,4,Fri,43
15420,S004,64.56,7,Mon,49
15421,S004,99.42,4,Tue,26
15422,S004,73.79,2,Sun,61
15423,S001,87.05,10,Fri,53
15424,S002,84.9,4,Tue,22
15425,S003,75.8,3,Mon,64
15426,S001,69.93,6,Fri,41
15427,S003,105.47,7,Tue,39
15428,S003,50.84,5,Thu,69
15429,S004,77.99,9,Mon,60
15430,S003,90.67,4,Sun,51
15431,S004,70.79,2,Sun,45
15432,S001,74.04,3,Sun,36
15433,S002,78.07,8,Wed,25
15434,S003,99.93,2,Mon,29
15435,S001,88.99,0,Tue,19
15436,S004,85.63,1,Mon,31
15437,S002,118.7,4,Sun,36
15438,S003,83.26,3,Fri,20
15439,S003,36.13,7,Sat,54
15440,S004,98.22,7,Thu,26
15441,S002,85.68,4,Wed,60
15442,S004,74.07,3,Fri,38
15443,S004,98.98,5,Sun,63
15444,S004,55.96,6,Sat,66
15445,S004,78.63,2,Sat,65
15446,S004,59.29,1,Tue,61
15447,S002,48.39,4,Mon,38
15448,S004,99.69,3,Wed,27
15449,S003,95.43,3,Sat,19
15450,S002,88.9,6,Sun,58
15451,S004,101.4,4,Sun,68
15452,S003,68.07,5,Wed,63
15453,S004,61.95,3,Sat,41
15454,S001,69.95,9,Wed,60
15455,S003,66.98,5,Tue,51
15456,S002,92.85,6,Fri,32
15457,S003,65.08,7,Fri,22
15458,S003,70.9,4,Sun,45
15459,S002,107.55,2,Mon,54
15460,S001,72.62,7,Wed,58
15461,S001,78.91,3,Wed,40
15462,S003,74.05,6,Thu,56
15463,S002,67.36,5,Fri,53
15464,S004,96.59,6,Sun,18
15465,S004,64.32,9,Sat,49
15466,S004,59.86,3,Sat,19
15467,S003,70.52,11,Thu,54
15468,S001,36.79,7,Mon,44
15469,S002,84.9,3,Mon,41
15470,S003,91.81,6,Fri,51
15471,S001,84.15,2,Mon,45
15472,S003,57.24,7,Mon,41
15473,S004,64.09,3,Tue,51
15474,S003,101.46,4,Wed,48
15475,S003,73.09,6,Thu,32
15476,S001,78.23,2,Wed,43
15477,S003,81.22,5,Fri,34
15478,S002,50.97,7,Sat,63
15479,S001,52.54,6,Sat,49
15480,S003,106.83,1,Mon,48
15481,S003,84.11,4,Sat,31
15482,S001,73.31,3,Mon,46
15483,S004,76.39,7,Fri,34
15484,S001,102.97,4,Thu,53
15485,S003,92.96,3,Tue,23
15486,S004,73.51,5,Wed,62
15487,S003,57.78,4,Tue,33
15488,S003,74.93,3,Sun,24
15489,S001,84.29,5,Thu,21
15490,S003,88.0,8,Fri,64
15491,S001,82.94,5,Wed,21
15492,S001,87.11,3,Tue,27
15493,S004,52.72,9,Thu,55
15494,S001,100.24,2,Sat,29
15495,S003,54.94,2,Thu,69
15496,S002,89.91,7,Sun,67
15497,S001,55.41,9,Sat,18
15498,S002,54.56,4,Mon,42
15499,S003,79.56,3,Sun,44
15500,S004,70.44,2,Thu,22
15501,S002,100.95,6,Wed,61
15502,S001,89.02,7,Thu,46
15503,S001,72.53,3,Fri,19
15504,S004,88.2,7,Sat,19
15505,S003,107.34,7,Sun,20
15506,S004,72.19,2,Wed,62
15507,S003,84.09,6,Fri,28
15508,S002,56.85,7,Mon,63
15509,S002,48.29,3,Sat,49
15510,S004,46.74,6,Wed,60
15511,S002,57.66,4,Sat,31
15512,S001,79.28,4,Fri,31
15513,S002,88.41,3,Tue,67
15514,S001,80.97,4,Tue,44
15515,S004,78.42,6,Wed,32
15516,S003,75.08,4,Sun,53
15517,S003,79.55,5,Tue,67
15518,S002,63.74,4,Thu,27
15519,S001,70.71,4,Tue,49
15520,S004,62.0,4,Tue,66
15521,S004,95.36,4,Thu,43
15522,S004,53.03,8,Sun,65
15523,S002,51.61,6,Fri,55
15524,S003,103.91,6,Wed,39
15525,S004,93.17,5,Sat,55
15526,S003,85.5,4,Thu,68
15527,S001,97.42,1,Fri,31
15528,S003,63.37,5,Fri,65
15529,S001,36.86,5,Thu,29
15530,S001,100.44,4,Mon,51
15531,S003,82.56,7,Mon,40
15532,S001,98.75,4,Tue,23
15533,S003,117.22,7,Fri,45
15534,S003,102.39,4,Fri,45
15535,S001,84.81,6,Thu,51
15536,S001,72.89,7,Wed,28
15537,S002,110.44,2,Tue,46
15538,S003,81.36,5,Mon,49
15539,S001,87.04,4,Sun,64
15540,S001,116.04,6,Thu,58
15541,S003,58.76,4,Mon,37
15542,S003,49.19,4,Mon,32
15543,S002,113.44,3,Wed,45
15544,S002,80.24,5,Mon,62
15545,S003,104.09,4,Mon,41
15546,S004,74.46,10,Wed,30
15547,S002,53.4,4,Mon,39
15548,S004,124.06,1,Thu,39
15549,S002,84.63,6,Thu,68
15550,S003,122.15,4,Fri,52
15551,S003,91.42,2,Tue,52
15552,S004,88.77,10,Tue,45
15553,S001,52.52,5,Sat,46
15554,S003,67.3,9,Tue,24
15555,S002,64.29,5,Thu,53
15556,S003,100.47,4,Wed,37
15557,S001,65.78,11,Mon,26
15558,S003,78.94,3,Thu,18
15559,S003,86.0,5,Thu,47
15560,S004,115.84,6,Sat,35
15561,S002,85.56,9,Wed,43
15562,S004,66.54,6,Tue,46
15563,S004,44.67,6,Thu,51
15564,S001,65.3,6,Wed,37
15565,S002,96.39,2,Tue,38
15566,S001,82.16,2,Thu,69
15567,S002,82.34,7,Tue,67
15568,S004,82.69,1,Sat,58
15569,S002,85.88,8,Mon,42
15570,S002,51.96,5,Thu,48
15571,S004,67.75,7,Thu,51
15572,S001,70.53,1,Wed,18
15573,S004,72.38,3,Thu,40
15574,S004,81.38,4,Sun,38
15575,S002,89.49,2,Mon,58
15576,S004,87.26,10,Sun,50
15577,S001,88.67,6,Tue,58
15578,S004,77.12,5,Sun,23
15579,S002,54.05,4,Wed,63
15580,S004,99.7,3,Mon,53
15581,S004,78.7,1,Wed,59
15582,S001,53.79,8,Sat,22
15583,S001,129.92,5,Sat,67
15584,S002,95.23,3,Mon,29
15585,S003,102.13,3,Tue,34
15586,S001,61.03,7,Fri,54
15587,S003,94.84,4,Thu,65
15588,S002,72.61,5,Fri,20
15589,S002,63.46,3,Fri,62
15590,S004,41.78,6,Sat,51
15591,S004,46.02,6,Thu,38
15592,S001,71.92,8,Thu,55
15593,S001,74.21,4,Sun,38
15594,S002,43.9,5,Fri,28
15595,S001,83.03,8,Thu,41
15596,S001,46.08,5,Wed,31
15597,S003,82.67,5,Fri,43
15598,S004,69.46,5,Mon,42
15599,S001,71.35,5,Wed,53
15600,S003,47.41,8,Wed,47
15601,S003,53.31,6,Wed,51
15602,S001,80.68,5,Tue,60
15603,S004,36.33,7,Sat,69
15604,S002,44.87,3,Mon,26
15605,S001,58.82,7,Mon,36
15606,S003,27.95,2,Tue,69
15607,S001,81.86,4,Wed,25
15608,S003,38.35,4,Mon,64
15609,S001,84.92,5,Tue,66
15610,S001,62.81,3,Fri,55
15611,S003,72.44,9,Tue,51
15612,S002,76.11,5,Thu,58
15613,S002,91.53,6,Mon,57
15614,S001,64.36,2,Fri,61
15615,S003,48.01,3,Tue,34
15616,S001,75.36,7,Tue,20
15617,S004,80.31,5,Tue,27
15618,S003,105.72,7,Sat,37
15619,S003,103.76,1,Thu,58
15620,S004,44.14,3,Thu,31
15621,S004,54.96,3,Thu,45
15622,S001,71.67,4,Thu,34
15623,S004,82.44,4,Mon,41
15624,S001,55.55,11,Wed,54
15625,S004,83.96,9,Wed,42
15626,S001,63.79,3,Tue,21
15627,S003,18.47,5,Sat,31
15628,S003,71.54,5,Sat,34
15629,S002,48.61,10,Sat,38
15630,S001,89.49,6,Sun,58
15631,S002,66.77,9,Sun,41
15632,S003,54.63,6,Thu,54
15633,S003,75.34,3,Mon,29
15634,S003,68.45,4,Sun,37
15635,S004,92.99,6,Wed,58
15636,S001,83.33,10,Wed,20
15637,S003,66.18,5,Fri,18
15638,S003,121.64,3,Thu,18
15639,S001,95.6,5,Tue,56
15640,S003,75.21,6,Tue,18
15641,S001,85.33,1,Sun,26
15642,S001,82.39,4,Wed,29
15643,S004,60.66,5,Sun,35
15644,S001,34.68,4,Wed,29
15645,S001,43.2,3,Wed,32
15646,S004,60.44,5,Wed,40
15647,S004,96.78,6,Thu,47
15648,S001,80.29,3,Wed,40
15649,S001,69.85,5,Thu,36
15650,S004,79.74,3,Sun,60
15651,S004,72.19,6,Mon,48
15652,S004,97.82,6,Tue,26
15653,S004,102.5,6,Fri,34
15654,S003,67.25,7,Wed,48
15655,S003,82.48,2,Mon,60
15656,S004,51.54,4,Sat,26
15657,S004,57.46,10,Wed,64
15658,S001,109.06,7,Sat,37
15659,S001,89.85,0,Fri,36
15660,S003,90.91,3,Sun,42
15661,S002,62.28,8,Fri,38
15662,S001,76.25,5,Wed,36
15663,S002,46.22,6,Mon,67
15664,S001,90.05,5,Sat,49
15665,S002,86.89,5,Fri,36
15666,S001,61.33,4,Mon,27
15667,S003,83.71,4,Wed,23
15668,S003,75.72,4,Mon,39
15669,S003,68.08,3,Mon,62
15670,S002,48.44,7,Mon,62
15671,S003,67.15,3,Sat,24
15672,S004,67.25,2,Wed,46
15673,S004,66.14,6,Tue,65
15674,S003,87.7,2,Wed,31
15675,S003,90.21,3,Sun,46
15676,S003,66.08,1,Sat,61
15677,S003,79.99,7,Fri,47
15678,S004,40.6,3,Mon,31
15679,S001,24.52,2,Tue,68
15680,S001,95.79,10,Tue,27
15681,S003,58.74,3,Thu,39
15682,S001,48.12,7,Sun,58
15683,S003,55.98,2,Fri,68
15684,S003,85.37,12,Sat,45
15685,S002,88.22,3,Tue,18
15686,S001,67.47,4,Sun,19
15687,S001,100.17,7,Fri,53
15688,S002,69.54,3,Thu,62
15689,S004,71.81,6,Fri,67
15690,S002,57.35,4,Sun,33
15691,S003,82.59,3,Tue,64
15692,S003,95.17,8,Sat,35
15693,S003,81.63,7,Thu,33
15694,S004,85.42,5,Sat,46
15695,S003,69.93,0,Sun,24
15696,S003,41.99,5,Mon,67
15697,S002,78.81,6,Thu,20
15698,S003,81.85,7,Sun,39
15699,S002,66.7,3,Thu,48
15700,S002,83.46,7,Wed,29
15701,S004,85.01,3,Tue,43
15702,S002,61.23,5,Thu,64
15703,S003,74.83,7,Thu,26
15704,S002,79.07,7,Sat,69
15705,S001,108.26,3,Sat,55
15706,S004,60.16,5,Wed,20
15707,S003,84.1,4,Fri,55
15708,S002,94.4,8,Mon,55
15709,S001,45.66,10,Sat,29
15710,S003,95.61,4,Wed,21
15711,S002,71.5,4,Tue,68
15712,S001,68.84,6,Sat,25
15713,S003,72.83,3,Tue,46
15714,S003,68.11,9,Wed,48
15715,S004,81.04,10,Tue,46
15716,S001,85.66,6,Fri,45
15717,S001,46.63,4,Sun,19
15718,S001,48.88,7,Mon,30
15719,S003,75.27,8,Mon,41
15720,S003,65.88,7,Sat,44
15721,S003,115.21,3,Sun,38
15722,S002,75.34,7,Mon,33
15723,S003,64.46,10,Thu,34
15724,S001,64.67,2,Fri,52
15725,S004,69.28,7,Wed,67
15726,S003,113.16,5,Sun,41
15727,S002,82.62,7,Sun,26
15728,S004,97.11,7,Tue,60
15729,S001,71.6,9,Sun,21
15730,S004,111.06,10,Sat,43
15731,S004,101.91,7,Mon,26
15732,S004,55.57,7,Sun,34
15733,S001,115.3,5,Tue,21
15734,S002,83.71,4,Fri,28
15735,S002,79.04,1,Sat,41
15736,S002,81.19,5,Sat,26
15737,S003,50.74,4,Tue,21
15738,S002,62.88,5,Sat,30
15739,S004,57.84,4,Thu,69
15740,S002,63.21,8,Tue,58
15741,S003,78.26,7,Thu,57
15742,S002,77.38,3,Sat,43
15743,S004,65.02,7,Sun,20
15744,S003,88.88,4,Wed,45
15745,S001,67.58,7,Fri,69
15746,S001,81.52,6,Mon,40
15747,S001,67.03,4,Fri,61
15748,S004,60.03,12,Thu,65
15749,S003,70.41,6,Wed,61
15750,S001,54.71,3,Thu,47
15751,S003,75.22,8,Tue,62
15752,S004,109.66,9,Wed,51
15753,S002,96.35,7,Thu,30
15754,S003,99.41,7,Tue,22
15755,S002,36.47,6,Fri,45
15756,S001,105.45,5,Mon,35
15757,S002,82.59,4,Fri,44
15758,S002,67.44,5,Wed,57
15759,S002,78.98,8,Sun,30
15760,S004,49.24,9,Tue,27
15761,S004,103.83,8,Fri,28
15762,S003,68.36,5,Mon,59
15763,S003,74.69,4,Wed,53
15764,S001,53.44,4,Sat,65
15765,S002,94.62,8,Fri,31
15766,S004,72.83,7,Wed,34
15767,S003,81.44,4,Fri,61
15768,S001,54.98,4,Wed,63
15769,S003,53.12,4,Wed,53
15770,S004,95.25,2,Sun,24
15771,S003,80.24,7,Wed,48
15772,S004,35.45,4,Wed,53
15773,S004,91.35,4,Wed,65
15774,S001,64.2,4,Wed,41
15775,S001,92.05,5,Tue,45
15776,S003,75.55,6,Tue,35
15777,S002,117.08,7,Mon,56
15778,S004,46.34,10,Mon,36
15779,S004,91.31,6,Sun,20
15780,S001,83.67,4,Thu,39
15781,S001,88.66,5,Thu,27
15782,S004,88.21,7,Thu,19
15783,S001,83.55,3,Tue,45
15784,S004,17.55,7,Mon,40
15785,S001,56.52,5,Wed,46
15786,S003,66.1,5,Sun,55
15787,S003,72.42,5,Thu,32
15788,S003,76.65,3,Mon,35
15789,S001,80.8,6,Sun,19
15790,S004,78.02,3,Fri,25
15791,S004,84.95,5,Sun,24
15792,S003,113.61,5,Mon,24
15793,S002,88.81,6,Wed,50
15794,S002,97.52,5,Sun,19
15795,S003,77.27,3,Tue,27
15796,S003,84.85,4,Wed,45
15797,S004,118.99,8,Thu,42
15798,S003,60.32,6,Wed,43
15799,S001,62.05,4,Tue,63
15800,S004,99.97,3,Thu,68
15801,S002,84.64,4,Tue,54
15802,S004,34.32,6,Fri,46
15803,S001,60.52,7,Fri,56
15804,S001,74.11,8,Fri,49
15805,S002,78.49,5,Tue,50
15806,S004,61.83,6,Tue,19
15807,S003,84.28,3,Mon,23
15808,S002,49.74,3,Tue,59
15809,S003,41.76,6,Fri,54
15810,S002,78.6,3,Tue,58
15811,S003,93.55,6,Thu,38
15812,S003,69.82,4,Sat,46
15813,S004,60.17,3,Mon,63
15814,S001,61.13,4,Fri,56
15815,S003,63.25,10,Fri,49
15816,S003,99.75,4,Tue,28
15817,S004,81.53,6,Sat,60
15818,S004,76.57,3,Sat,18
15819,S004,63.92,1,Fri,29
15820,S004,55.52,9,Tue,56
15821,S004,66.7,6,Sun,65
15822,S004,43.97,3,Sun,67
15823,S002,96.3,4,Wed,36
15824,S004,87.47,4,Fri,31
15825,S003,101.6,5,Tue,42
15826,S004,68.02,5,Mon,66
15827,S003,102.44,4,Mon,23
15828,S004,61.46,4,Sat,58
15829,S003,102.7,6,Tue,62
15830,S003,91.72,8,Thu,42
15831,S004,61.24,2,Fri,56
15832,S003,54.39,8,Sun,60
15833,S003,76.42,1,Tue,49
15834,S004,81.26,3,Fri,52
15835,S001,61.61,7,Mon,47
15836,S001,93.11,4,Thu,56
15837,S002,114.6,6,Wed,29
15838,S001,94.1,6,Wed,32
15839,S002,59.82,8,Fri,41
15840,S002,43.27,6,Sat,67
15841,S004,106.21,2,Thu,39
15842,S003,96.42,5,Thu,69
15843,S002,72.9,3,Sun,66
15844,S004,98.73,4,Thu,61
15845,S003,28.44,7,Fri,40
15846,S004,41.83,4,Wed,31
15847,S002,67.89,8,Wed,47
15848,S004,92.72,2,Sat,26
15849,S001,118.04,6,Wed,51
15850,S003,60.12,10,Wed,44
15851,S001,88.37,6,Sat,35
15852,S004,52.5,4,Wed,35
15853,S003,20.72,4,Sun,32
15854,S004,75.27,3,Mon,54
15855,S003,101.73,3,Mon,33
15856,S004,65.79,9,Mon,31
15857,S004,58.2,7,Mon,22
15858,S003,65.98,5,Fri,29
15859,S001,45.03,2,Wed,24
15860,S001,58.95,3,Wed,26
15861,S004,108.93,0,Sat,22
15862,S003,83.59,5,Sun,35
15863,S002,105.17,5,Sat,65
15864,S002,83.68,5,Sun,56
15865,S004,78.38,3,Sun,46
15866,S004,70.12,8,Tue,56
15867,S002,72.87,5,Thu,64
15868,S003,97.48,9,Fri,19
15869,S003,41.35,7,Thu,25
15870,S003,55.96,10,Thu,34
15871,S003,84.76,6,Tue,55
15872,S004,73.08,5,Mon,51
15873,S001,65.52,5,Fri,38
15874,S001,83.26,8,Sat,56
15875,S001,49.26,5,Mon,30
15876,S003,75.56,4,Fri,38
15877,S002,73.92,5,Wed,47
15878,S001,62.8,2,Fri,63
15879,S003,66.26,6,Thu,68
15880,S003,85.83,4,Fri,46
15881,S003,62.3,4,Mon,44
15882,S001,62.46,5,Thu,48
15883,S003,97.9,5,Tue,53
15884,S001,67.25,8,Fri,59
15885,S002,53.19,4,Tue,36
15886,S003,82.07,10,Sun,60
15887,S001,40.02,6,Tue,38
15888,S002,91.22,4,Sat,50
15889,S004,77.56,6,Sun,33
15890,S003,94.52,8,Tue,31
15891,S004,53.61,4,Wed,63
15892,S001,91.66,3,Tue,67
15893,S003,56.74,7,Sat,50
15894,S004,63.26,6,Mon,68
15895,S003,71.29,4,Wed,34
15896,S003,58.97,3,Sat,53
15897,S002,74.76,2,Wed,37
15898,S004,69.38,6,Thu,30
15899,S004,106.45,1,Wed,53
15900,S003,92.87,2,Wed,59
15901,S002,105.47,4,Fri,22
15902,S001,97.64,9,Sun,47
15903,S003,31.71,4,Thu,26
15904,S002,51.64,4,Tue,64
15905,S001,64.39,3,Wed,50
